trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3162,False,"{'a': 0.001, 'e': 0.042340974393293145}",25,10,26.987311950311813,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3163,False,"{'a': 0.001, 'e': 0.04229865458233197}",25,7,28.1949316579397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.001, 'e': 0.042256377070028925}",25,18,13.339605050918674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.001, 'e': 0.042214141814106466}",25,12,24.061831198134804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.001, 'e': 0.04217194877232933}",20,0,17.050958759631786,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3167,False,"{'a': 0.001, 'e': 0.04212979790250448}",20,2,28.142650003531063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3168,False,"{'a': 0.001, 'e': 0.042087689162481054}",25,18,14.49936819229108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.001, 'e': 0.042045622510150295}",20,4,13.68955968996266,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3170,False,"{'a': 0.001, 'e': 0.04200359790344555}",20,3,29.859463174107628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3171,False,"{'a': 0.001, 'e': 0.041961615300342196}",25,0,30.39103191505372,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3172,False,"{'a': 0.001, 'e': 0.04191967465885765}",20,15,7.08723058820604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.001, 'e': 0.04187777593705126}",25,13,21.506465732800887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.001, 'e': 0.0418359190930243}",20,7,22.47681599792608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.001, 'e': 0.041794104084919896}",35,7,47.935279234028215,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.001, 'e': 0.04175233087092308}",20,11,15.163707021913696,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.001, 'e': 0.04171059940926062}",30,14,19.674019490705355,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.001, 'e': 0.04166890965820104}",20,10,17.861938311050963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.001, 'e': 0.04162726157605457}",20,13,14.969166845177032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.001, 'e': 0.04158565512117316}",20,0,29.57039470510353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3181,False,"{'a': 0.001, 'e': 0.04154409025195034}",20,8,7.4929315766685916,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3182,False,"{'a': 0.001, 'e': 0.04150256692682124}",35,0,46.823613522259805,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
3183,False,"{'a': 0.001, 'e': 0.0414610851042625}",35,24,6.487463197159514,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3184,False,"{'a': 0.001, 'e': 0.04141964474279235}",30,21,-4.84468530587824,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3185,False,"{'a': 0.001, 'e': 0.04137824580097038}",25,0,34.6719495693749,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3186,False,"{'a': 0.001, 'e': 0.041336888237397666}",20,4,25.40727747143466,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.001, 'e': 0.04129557201071661}",20,0,31.719321300661644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.001, 'e': 0.04125429707961103}",25,15,17.4967726536817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.001, 'e': 0.04121306340280596}",20,1,32.20858229876144,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.001, 'e': 0.04117187093906774}",20,8,24.01899715433123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.001, 'e': 0.04113071964720386}",20,15,10.793143644204159,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.001, 'e': 0.04108960948606308}",30,22,18.017791712067908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.001, 'e': 0.041048540414535206}",20,13,14.815481115107088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3194,False,"{'a': 0.001, 'e': 0.04100751239155117}",30,16,29.559419662034344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.001, 'e': 0.040966525376082925}",25,17,1.7228168719838302,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3196,False,"{'a': 0.001, 'e': 0.04092557932714349}",20,9,19.613931368423682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3197,False,"{'a': 0.001, 'e': 0.04088467420378679}",25,15,16.210157882101726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.001, 'e': 0.0408438099651077}",30,19,16.15769177177342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.001, 'e': 0.04080298657024196}",30,0,8.836576403688044,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
3200,False,"{'a': 0.001, 'e': 0.04076220397836621}",30,19,19.479942515778085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.001, 'e': 0.04072146214869783}",20,12,4.896702088189729,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3202,False,"{'a': 0.001, 'e': 0.040680761040495}",25,0,34.4620608613639,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3203,False,"{'a': 0.001, 'e': 0.0406401006130566}",20,0,33.12650433224845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3204,False,"{'a': 0.001, 'e': 0.04059948082572218}",25,17,14.019130143477215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3205,False,"{'a': 0.001, 'e': 0.040558901637871986}",30,3,-7.575805187958775,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
3206,False,"{'a': 0.001, 'e': 0.040518363008926805}",25,0,18.474002487696033,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
3207,False,"{'a': 0.001, 'e': 0.040477864898348016}",20,4,27.96595373336266,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3208,False,"{'a': 0.001, 'e': 0.04043740726563748}",20,12,15.163721971143392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.001, 'e': 0.0403969900703376}",20,1,22.720863614374537,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3210,False,"{'a': 0.001, 'e': 0.04035661327203115}",25,0,23.749669619073178,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3211,False,"{'a': 0.001, 'e': 0.040316276830341335}",30,11,37.36666396049778,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.001, 'e': 0.0402759807049317}",20,12,14.872225462610263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.001, 'e': 0.04023572485550614}",30,14,19.56510551197632,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3214,False,"{'a': 0.001, 'e': 0.040195509241808786}",20,13,15.189010792019138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.001, 'e': 0.040155333823624025}",20,0,28.89445672438168,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3216,False,"{'a': 0.001, 'e': 0.040115198560776416}",25,4,28.95426788145066,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.001, 'e': 0.04007510341313073}",20,0,27.50371753842794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3218,False,"{'a': 0.001, 'e': 0.040035048340591795}",20,0,30.970971157568883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3219,False,"{'a': 0.001, 'e': 0.03999503330310454}",25,11,26.421275942296603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3220,False,"{'a': 0.001, 'e': 0.039955058260653896}",20,0,22.934547111168484,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3221,False,"{'a': 0.001, 'e': 0.03991512317326487}",20,8,20.38538360073462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3222,False,"{'a': 0.001, 'e': 0.039875228001002336}",25,9,-16.083339618420815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
3223,False,"{'a': 0.001, 'e': 0.03983537270397113}",25,8,32.10845477010768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.001, 'e': 0.039795557242315927}",25,15,18.856962590900704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.001, 'e': 0.039755781576221304}",20,0,34.33125680882595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3226,False,"{'a': 0.001, 'e': 0.03971604566591157}",25,8,-8.279029344484606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3227,False,"{'a': 0.001, 'e': 0.0396763494716508}",20,5,22.989649585112424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.001, 'e': 0.0396366929537428}",20,0,31.26290911017016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3229,False,"{'a': 0.001, 'e': 0.03959707607253108}",20,14,11.724969169948752,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.001, 'e': 0.039557498788398725}",20,8,21.605286189584035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3231,False,"{'a': 0.001, 'e': 0.039517961061768456}",30,20,22.05664560967554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3232,False,"{'a': 0.001, 'e': 0.039478462853102525}",25,0,25.02943897855189,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3233,False,"{'a': 0.001, 'e': 0.03943900412290276}",20,11,-25.751836092349556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
3234,False,"{'a': 0.001, 'e': 0.03939958483171039}",25,16,19.101227994960126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.001, 'e': 0.03936020494010615}",20,1,31.159638202040277,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3236,False,"{'a': 0.001, 'e': 0.039320864408710104}",20,9,19.722253538942333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.001, 'e': 0.03928156319818176}",20,6,21.741271670470283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.001, 'e': 0.03924230126921989}",20,1,31.264310140266623,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.001, 'e': 0.03920307858256256}",30,21,15.224614521150297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.001, 'e': 0.039163895098987066}",25,13,21.390318947398743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.001, 'e': 0.03912475077930995}",25,18,11.668102444974167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.001, 'e': 0.03908564558438687}",20,13,12.246588498692354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3243,False,"{'a': 0.001, 'e': 0.039046579475112635}",20,16,7.103762012716188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.001, 'e': 0.03900755241242111}",25,13,23.497054095646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.001, 'e': 0.03896856435728526}",30,17,23.375058130142712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.001, 'e': 0.038929615270717026}",25,10,26.74392754723781,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.001, 'e': 0.0388907051137673}",30,0,-7.452901038856367,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
3248,False,"{'a': 0.001, 'e': 0.03885183384752591}",25,13,22.434857175150114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.001, 'e': 0.03881300143312163}",20,13,13.593619573038584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.001, 'e': 0.03877420783172201}",25,0,22.02319980723483,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3251,False,"{'a': 0.001, 'e': 0.03873545300453345}",20,10,8.816790985526275,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3252,False,"{'a': 0.001, 'e': 0.038696736912801115}",20,14,10.780585250084236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.001, 'e': 0.03865805951780893}",20,0,31.915084647485198,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3254,False,"{'a': 0.001, 'e': 0.03861942078087949}",25,8,9.124445014469421,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
3255,False,"{'a': 0.001, 'e': 0.03858082066337404}",30,19,22.78197135028579,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.001, 'e': 0.03854225912669246}",35,0,22.052066338801612,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
3257,False,"{'a': 0.001, 'e': 0.038503736132273224}",25,18,11.397530469280923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.001, 'e': 0.03846525164159334}",25,11,22.047741430370216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.001, 'e': 0.0384268056161683}",25,17,12.719868671958457,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.001, 'e': 0.038388398017552054}",25,0,35.46148820609515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3261,False,"{'a': 0.001, 'e': 0.03835002880733705}",25,13,18.720613947968786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.001, 'e': 0.03831169794715405}",20,2,11.41891395885053,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
3263,False,"{'a': 0.001, 'e': 0.03827340539867218}",20,13,12.041893177607662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.001, 'e': 0.03823515112359889}",30,0,35.30943046430117,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
3265,False,"{'a': 0.001, 'e': 0.038196935083679925}",20,14,11.241729573660866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.001, 'e': 0.038158757240699226}",20,13,14.47282163341126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.001, 'e': 0.03812061755647895}",20,0,27.568422489315566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3268,False,"{'a': 0.001, 'e': 0.03808251599287939}",20,9,21.477917838224833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3269,False,"{'a': 0.001, 'e': 0.03804445251179901}",20,7,19.67952253358102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.001, 'e': 0.038006427075174314}",20,0,25.233652196938163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3271,False,"{'a': 0.001, 'e': 0.03796843964497986}",25,3,38.34234303338719,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3272,False,"{'a': 0.001, 'e': 0.0379304901832282}",35,24,17.799146006312814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3273,False,"{'a': 0.001, 'e': 0.0378925786519699}",25,10,26.1431483998423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3274,False,"{'a': 0.001, 'e': 0.03785470501329341}",35,12,40.276121842885885,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3275,False,"{'a': 0.001, 'e': 0.03781686922932508}",35,16,29.778953955132252,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3276,False,"{'a': 0.001, 'e': 0.037779071262229125}",20,12,13.541555753128522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3277,False,"{'a': 0.001, 'e': 0.03774131107420759}",20,6,12.047938667153785,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3278,False,"{'a': 0.001, 'e': 0.037703588627500284}",25,16,15.279897728411097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3279,False,"{'a': 0.001, 'e': 0.03766590388438474}",25,11,13.377850246866952,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3280,False,"{'a': 0.001, 'e': 0.0376282568071762}",20,1,31.68931628442089,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3281,False,"{'a': 0.001, 'e': 0.037590647358227626}",25,17,18.248357184247933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3282,False,"{'a': 0.001, 'e': 0.03755307549992954}",30,15,25.785871928428726,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3283,False,"{'a': 0.001, 'e': 0.03751554119471008}",20,4,23.7475758461732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3284,False,"{'a': 0.001, 'e': 0.03747804440503493}",30,7,31.561048540344,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3285,False,"{'a': 0.001, 'e': 0.03744058509340732}",20,0,27.24548919698809,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3286,False,"{'a': 0.001, 'e': 0.037403163222367926}",35,11,28.045932335913136,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
3287,False,"{'a': 0.001, 'e': 0.03736577875449487}",20,0,34.31108649574706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3288,False,"{'a': 0.001, 'e': 0.03732843165240367}",25,6,31.62863183601699,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3289,False,"{'a': 0.001, 'e': 0.037291121878747245}",20,4,27.060701036463758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3290,False,"{'a': 0.001, 'e': 0.03725384939621581}",20,15,8.95163774741286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3291,False,"{'a': 0.001, 'e': 0.03721661416753687}",30,15,-19.48306496735804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3292,False,"{'a': 0.001, 'e': 0.03717941615547519}",30,17,-14.988346114382901,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3293,False,"{'a': 0.001, 'e': 0.03714225532283277}",25,15,18.942254450124747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3294,False,"{'a': 0.001, 'e': 0.03710513163244877}",20,6,27.468387075710645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3295,False,"{'a': 0.001, 'e': 0.0370680450471995}",20,0,31.72575016891463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3296,False,"{'a': 0.001, 'e': 0.037030995529998355}",25,10,-14.434543497109589,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3297,False,"{'a': 0.001, 'e': 0.036993983043795836}",25,11,26.35065325896439,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3298,False,"{'a': 0.001, 'e': 0.03695700755157944}",25,11,27.13910499529268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3299,False,"{'a': 0.001, 'e': 0.03692006901637368}",30,22,14.382344947623366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3300,False,"{'a': 0.001, 'e': 0.036883167401239994}",25,14,18.21305500456804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3301,False,"{'a': 0.001, 'e': 0.036846302669276805}",30,13,26.51495395089809,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3302,False,"{'a': 0.001, 'e': 0.03680947478361935}",25,14,17.76658682972387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.001, 'e': 0.036772683707439746}",25,11,23.241535836868266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3304,False,"{'a': 0.001, 'e': 0.0367359294039469}",25,11,19.072665647234516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.001, 'e': 0.03669921183638653}",20,14,13.417942000748798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.001, 'e': 0.03666253096804106}",20,2,28.754092965986523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.001, 'e': 0.036625886762229616}",20,12,15.47269128918787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3308,False,"{'a': 0.001, 'e': 0.03658927918230796}",30,7,35.89164589781914,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3309,False,"{'a': 0.001, 'e': 0.036552708191668566}",35,3,44.56408925226918,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.001, 'e': 0.0365161737537404}",30,19,21.255463760775022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3311,False,"{'a': 0.001, 'e': 0.036479675831989036}",30,11,19.350415281090644,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3312,False,"{'a': 0.001, 'e': 0.036443214389916524}",20,0,31.059412843146266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3313,False,"{'a': 0.001, 'e': 0.036406789391061456}",20,16,6.739583678893083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3314,False,"{'a': 0.001, 'e': 0.03637040079899881}",25,0,42.01040483178088,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3315,False,"{'a': 0.001, 'e': 0.036334048577339996}",25,2,22.675103255274113,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
3316,False,"{'a': 0.001, 'e': 0.03629773268973277}",20,14,13.37319338746503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.001, 'e': 0.03626145309986128}",30,14,28.771235044649366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3318,False,"{'a': 0.001, 'e': 0.03622520977144591}",25,12,28.152914161891527,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.001, 'e': 0.03618900266824332}",20,8,10.82966897375326,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3320,False,"{'a': 0.001, 'e': 0.03615283175404641}",20,16,7.515766787073389,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.001, 'e': 0.03611669699268428}",20,3,27.990241035758988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3322,False,"{'a': 0.001, 'e': 0.03608059834802215}",25,5,26.16241090446672,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3323,False,"{'a': 0.001, 'e': 0.03604453578396138}",25,11,13.909169530847226,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3324,False,"{'a': 0.001, 'e': 0.036008509264439374}",30,0,36.655777550225196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3325,False,"{'a': 0.001, 'e': 0.035972518753429654}",20,16,7.664704977976636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3326,False,"{'a': 0.001, 'e': 0.03593656421494168}",35,23,25.633928931029548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3327,False,"{'a': 0.001, 'e': 0.03590064561302092}",20,6,21.63177979172464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3328,False,"{'a': 0.001, 'e': 0.03586476291174875}",20,12,14.600214088475754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3329,False,"{'a': 0.001, 'e': 0.035828916075242495}",35,24,20.043970324599247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3330,False,"{'a': 0.001, 'e': 0.0357931050676553}",25,11,24.24638426769226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3331,False,"{'a': 0.001, 'e': 0.03575732985317615}",20,4,25.865242408930296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3332,False,"{'a': 0.001, 'e': 0.035721590396029845}",20,0,27.609137384473595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3333,False,"{'a': 0.001, 'e': 0.03568588666047689}",20,7,23.042948901106342,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3334,False,"{'a': 0.001, 'e': 0.035650218610813585}",25,9,28.05434967332185,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3335,False,"{'a': 0.001, 'e': 0.03561458621137186}",20,15,9.696665943953166,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3336,False,"{'a': 0.001, 'e': 0.03557898942651932}",25,17,13.760891399439753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3337,False,"{'a': 0.001, 'e': 0.03554342822065915}",25,15,17.40312610079991,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3338,False,"{'a': 0.001, 'e': 0.035507902558230185}",25,8,26.943988808604125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3339,False,"{'a': 0.001, 'e': 0.03547241240370673}",25,11,23.858892179174166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3340,False,"{'a': 0.001, 'e': 0.03543695772159864}",25,15,20.719282486066383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3341,False,"{'a': 0.001, 'e': 0.03540153847645121}",25,14,17.26807751325817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3342,False,"{'a': 0.001, 'e': 0.03536615463284522}",20,2,26.79412820588133,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3343,False,"{'a': 0.001, 'e': 0.035330806155396806}",25,13,21.541442757626676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3344,False,"{'a': 0.001, 'e': 0.03529549300875749}",30,15,26.50353094986392,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
